Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
12/1/1986,-3.420833333,-2.750833333,-2.890833333,-5.410833333,-2.750833333,0.549166667,-7.600833333,-1.710833333,-4.230833333,0.329166667,-2.330833333,-3.560833333,0.179166667,-6.320833333,-5.080833333,-4.220833333,-2.420833333,-5.100833333,-0.910833333,-3.770833333,-4.190833333,-2.170833333,-4.210833333,-0.350833333,-5.530833333,-3.950833333,-7.600833333,-4.560833333,-2.800833333,-5.930833333
1/1/1987,12.0775,21.5675,20.9175,19.0875,13.1075,13.7475,11.2675,12.7075,14.7175,7.3175,16.4875,13.1375,13.9075,16.3175,18.8775,3.9075,14.1975,6.2875,13.5175,8.8475,4.8575,18.9575,15.3975,19.1675,6.4175,11.3775,9.8875,9.1075,10.0275,16.6575
2/1/1987,3.964166667,2.884166667,-3.305833333,8.734166667,9.254166667,3.424166667,12.99416667,10.81416667,5.174166667,6.174166667,4.024166667,7.354166667,6.464166667,4.464166667,2.904166667,6.454166667,14.16416667,-0.635833333,-2.165833333,-2.615833333,-0.425833333,5.684166667,9.094166667,0.224166667,4.464166667,4.984166667,11.19416667,9.814166667,3.484166667,4.134166667
3/1/1987,1.804166667,0.394166667,0.284166667,1.784166667,-0.895833333,1.594166667,0.684166667,-0.315833333,4.884166667,1.454166667,3.854166667,6.654166667,1.364166667,-0.065833333,6.444166667,-3.045833333,18.75416667,-0.935833333,11.92416667,-2.125833333,0.964166667,-0.185833333,2.204166667,3.084166667,-2.385833333,1.044166667,1.464166667,4.404166667,-1.955833333,3.154166667
4/1/1987,-6.2,3.74,-3.4,2.37,-4.54,-2.86,-5.06,-2.93,1.01,5.74,-3.95,2.98,-0.61,-1.11,7.72,-10.98,2.79,-1.44,-0.29,-4.8,-2.89,-1.38,4.18,-3.49,-2,-4.68,-2.92,-2.34,-5.42,-3.12
5/1/1987,3.088333333,-4.971666667,0.748333333,-0.811666667,3.458333333,0.868333333,-1.821666667,0.758333333,-0.071666667,8.508333333,-3.011666667,3.438333333,3.328333333,-0.521666667,-2.911666667,0.018333333,-4.501666667,4.268333333,2.568333333,-2.321666667,2.858333333,0.988333333,-0.531666667,-3.441666667,6.238333333,-1.231666667,0.088333333,-1.021666667,-1.191666667,6.008333333
6/1/1987,6.2775,1.6275,5.2875,4.7875,7.8175,4.7575,9.0475,4.2875,4.3075,0.4075,5.4375,2.9475,2.3175,3.7275,1.8575,4.7275,-2.5825,1.4075,5.2875,2.9175,6.5675,1.7475,-0.1325,6.3775,5.1675,3.1675,7.0575,2.4775,4.4975,-0.5225
7/1/1987,2.525833333,7.955833333,8.805833333,5.445833333,8.045833333,4.565833333,4.405833333,5.275833333,5.385833333,4.275833333,6.675833333,18.54583333,11.47583333,4.255833333,6.135833333,10.17583333,17.59583333,4.915833333,2.785833333,-2.154166667,5.535833333,0.635833333,0.955833333,4.235833333,3.685833333,4.125833333,6.235833333,2.735833333,1.445833333,7.585833333
8/1/1987,2.686666667,1.576666667,18.12666667,5.226666667,-0.883333333,4.986666667,0.506666667,1.696666667,1.886666667,-2.493333333,1.766666667,-4.673333333,0.856666667,4.196666667,3.956666667,0.546666667,-4.413333333,5.296666667,1.236666667,3.206666667,4.596666667,5.936666667,6.616666667,6.026666667,-0.523333333,2.006666667,2.876666667,1.536666667,5.326666667,2.206666667
9/1/1987,-3.433333333,0.146666667,-0.213333333,-2.603333333,-3.393333333,-1.573333333,-8.633333333,-3.083333333,-1.053333333,-2.013333333,-1.373333333,3.046666667,3.366666667,1.696666667,-7.333333333,-2.753333333,4.586666667,-6.463333333,-4.363333333,-2.843333333,2.456666667,0.746666667,-4.013333333,0.946666667,-2.373333333,-4.023333333,-7.633333333,-4.773333333,-2.823333333,-3.723333333
10/1/1987,-18.06083333,-18.58083333,-22.30083333,-33.31083333,-23.28083333,-22.15083333,-31.41083333,-20.97083333,-28.51083333,-33.02083333,-28.65083333,-30.99083333,-31.54083333,-32.71083333,-28.84083333,-31.01083333,-32.96083333,-30.62083333,-18.72083333,-7.450833333,-12.86083333,-28.58083333,-25.95083333,-27.65083333,-28.41083333,-29.15083333,-29.68083333,-24.55083333,-21.63083333,-27.93083333
11/1/1987,-8.484166667,-5.314166667,-8.724166667,-8.574166667,-8.654166667,-10.74416667,-12.79416667,-9.784166667,-6.124166667,-5.834166667,-5.364166667,1.825833333,-1.834166667,-7.214166667,-6.194166667,-9.474166667,6.485833333,-2.764166667,-11.13416667,-3.004166667,-9.394166667,-9.424166667,-10.27416667,-3.394166667,-8.794166667,-5.054166667,-9.784166667,-7.124166667,-7.654166667,-7.644166667
12/1/1987,6.289166667,12.18916667,3.859166667,12.96916667,8.179166667,6.659166667,7.309166667,4.859166667,13.96916667,13.60916667,8.119166667,9.869166667,10.97916667,13.07916667,9.129166667,5.919166667,5.269166667,9.949166667,6.119166667,0.089166667,3.789166667,15.77916667,10.51916667,10.36916667,6.689166667,10.00916667,7.469166667,7.589166667,3.089166667,11.99916667
1/1/1988,2.955833333,-0.744166667,2.485833333,-1.444166667,1.465833333,0.555833333,7.705833333,5.885833333,-2.744166667,0.425833333,3.365833333,-3.434166667,2.125833333,-0.664166667,6.455833333,13.14583333,-9.454166667,-0.364166667,8.275833333,9.275833333,9.275833333,-1.734166667,-2.814166667,-3.444166667,3.735833333,2.865833333,6.525833333,4.205833333,8.435833333,1.555833333
2/1/1988,3.728333333,4.998333333,5.668333333,9.858333333,6.738333333,2.458333333,11.25833333,3.728333333,7.648333333,22.63833333,11.88833333,9.048333333,9.798333333,7.208333333,7.068333333,4.468333333,7.458333333,8.558333333,2.998333333,-1.901666667,0.848333333,5.748333333,6.898333333,7.408333333,8.228333333,7.798333333,11.40833333,6.618333333,2.558333333,3.108333333
3/1/1988,-1.065,0.105,-3.905,-3.655,-4.935,-6.595,-0.905,-3.025,-2.475,8.585,0.825,-4.105,4.155,-4.525,0.455,-0.525,8.555,4.665,1.975,-3.645,-4.295,-1.065,-5.775,-3.125,3.285,1.885,-1.655,-2.085,-3.075,-1.165
4/1/1988,0.0975,-2.7925,-0.5525,2.3175,-1.3125,-0.2725,-0.6525,-2.4825,1.2975,-0.4325,0.9275,5.3575,1.9975,0.8675,2.9275,1.4175,0.8475,5.9875,4.0375,-0.7825,0.1775,-1.1925,2.5075,0.8975,-2.1425,0.3475,1.8675,-0.2025,-0.9825,-0.7525
5/1/1988,-0.001666667,-2.821666667,-4.361666667,-1.301666667,-0.361666667,1.328333333,-2.721666667,-0.781666667,-2.491666667,1.688333333,-1.911666667,-0.991666667,-1.051666667,-1.591666667,0.838333333,1.628333333,0.398333333,-0.821666667,-1.041666667,3.068333333,1.648333333,-2.411666667,-1.831666667,-0.871666667,-2.101666667,-2.361666667,-1.961666667,-0.701666667,1.498333333,-2.371666667
6/1/1988,0.471666667,8.311666667,1.421666667,7.821666667,5.481666667,3.631666667,6.931666667,2.141666667,9.011666667,3.911666667,8.481666667,5.871666667,5.351666667,8.161666667,7.661666667,4.221666667,1.231666667,-0.298333333,-2.618333333,2.691666667,2.471666667,7.101666667,8.701666667,11.59166667,10.59166667,6.791666667,6.421666667,5.661666667,4.991666667,6.211666667
7/1/1988,2.229166667,-3.490833333,5.999166667,-1.000833333,-0.810833333,-0.050833333,-0.120833333,-0.070833333,-4.540833333,-0.010833333,-2.730833333,0.869166667,-3.720833333,-4.380833333,-1.090833333,-0.460833333,-1.270833333,-3.970833333,3.019166667,-0.820833333,-0.540833333,-4.080833333,-5.560833333,-3.560833333,-3.140833333,-2.460833333,-0.970833333,-2.750833333,-0.310833333,-2.720833333
8/1/1988,-0.028333333,0.731666667,-0.738333333,-4.418333333,-3.898333333,-3.618333333,2.481666667,-1.668333333,-4.618333333,-3.638333333,-4.798333333,-5.478333333,-6.038333333,-6.848333333,-7.068333333,-3.918333333,-4.768333333,-5.878333333,-2.048333333,-0.718333333,-3.638333333,-5.498333333,-8.868333333,-4.548333333,-3.398333333,-3.488333333,-3.178333333,-3.208333333,-0.608333333,-2.318333333
9/1/1988,4.686666667,9.496666667,7.656666667,2.416666667,6.306666667,4.246666667,-0.483333333,3.256666667,1.426666667,2.956666667,-0.383333333,0.236666667,1.006666667,5.896666667,3.186666667,5.286666667,-3.463333333,3.016666667,-3.083333333,2.106666667,6.756666667,3.506666667,2.046666667,2.796666667,6.616666667,3.896666667,8.256666667,8.096666667,3.306666667,7.796666667
10/1/1988,17.6275,-0.2125,-0.2225,1.3375,0.6775,2.0275,0.3175,0.6075,0.3175,0.6875,-0.9725,3.6375,-0.4225,-1.6325,3.7875,0.9275,-0.7625,1.4375,1.1975,1.9175,2.1875,-0.9225,-0.2925,-1.6725,0.4875,-0.0925,1.5575,-0.7425,-0.8025,-2.9225
11/1/1988,-1.176666667,-0.696666667,1.113333333,-4.966666667,-4.566666667,-5.186666667,-5.776666667,-2.806666667,-3.286666667,-6.496666667,-3.226666667,-2.396666667,-1.046666667,0.723333333,-0.726666667,-3.736666667,0.953333333,-6.616666667,-0.896666667,-1.106666667,-0.306666667,-3.586666667,-3.896666667,-2.596666667,0.273333333,-4.576666667,-3.306666667,-2.716666667,-3.276666667,-3.776666667
12/1/1988,2.3475,-0.1125,7.7375,4.5475,2.3575,2.4175,4.9375,1.1575,4.2375,7.1075,3.4875,3.3275,2.2075,1.1175,-1.1525,-0.9425,-2.6225,1.1975,1.1575,0.3475,0.9475,2.7575,3.9875,2.7075,2.0875,2.6975,0.2675,2.2575,-0.8125,2.0375
1/1/1989,4.590833333,4.520833333,4.440833333,8.430833333,6.850833333,5.240833333,2.200833333,6.110833333,9.660833333,8.600833333,5.150833333,11.20083333,3.900833333,6.940833333,7.700833333,5.240833333,0.580833333,15.68083333,5.530833333,2.070833333,8.270833333,5.800833333,6.220833333,5.940833333,9.010833333,5.260833333,5.760833333,4.790833333,6.070833333,4.240833333
2/1/1989,-3.020833333,-0.650833333,-1.410833333,0.639166667,-3.660833333,-2.010833333,0.379166667,-1.860833333,-2.870833333,5.389166667,0.599166667,-4.300833333,-2.320833333,-5.390833333,-5.240833333,-1.510833333,5.849166667,-1.530833333,-2.030833333,-2.530833333,-1.930833333,-2.820833333,-4.620833333,-3.590833333,-1.000833333,-3.020833333,-2.460833333,-2.080833333,-1.090833333,-1.130833333
3/1/1989,3.515,7.045,9.475,6.885,2.285,0.015,3.325,4.225,1.725,4.265,0.655,-2.655,1.085,-1.755,-3.295,3.145,-3.825,2.565,3.085,-0.165,4.825,-1.825,-6.525,-0.075,-2.115,1.015,2.435,3.075,3.995,1.725
4/1/1989,4.519166667,6.199166667,4.259166667,6.749166667,6.869166667,5.259166667,0.049166667,4.689166667,4.179166667,4.329166667,4.799166667,2.699166667,3.899166667,7.289166667,-1.180833333,3.729166667,-3.590833333,7.039166667,1.839166667,3.179166667,8.909166667,5.859166667,4.139166667,4.299166667,5.309166667,3.919166667,5.089166667,6.699166667,3.169166667,4.769166667
5/1/1989,4.1475,8.1875,6.7775,5.4875,1.5175,1.7275,3.3375,2.7275,0.1675,2.0375,3.3375,0.4675,4.5475,10.6175,0.7075,1.7275,-6.2025,-1.2325,2.1575,4.6375,5.0875,4.7775,1.4075,2.2775,1.8375,2.6575,4.8575,9.5475,3.4175,5.1175
6/1/1989,1.330833333,-2.129166667,-0.419166667,3.770833333,4.780833333,1.050833333,-1.249166667,-3.419166667,-3.379166667,-1.779166667,-0.529166667,-4.479166667,-3.969166667,-5.179166667,-0.059166667,-5.219166667,4.730833333,-1.109166667,-1.649166667,2.720833333,-0.709166667,-2.929166667,-3.609166667,-4.799166667,-0.839166667,-2.799166667,-2.979166667,1.310833333,0.190833333,-2.249166667
7/1/1989,12.14333333,16.00333333,13.66333333,8.003333333,5.753333333,6.703333333,8.963333333,13.23333333,5.943333333,6.413333333,8.573333333,5.943333333,6.213333333,10.70333333,3.633333333,6.613333333,-1.606666667,1.893333333,3.123333333,5.143333333,7.913333333,3.693333333,2.363333333,7.013333333,7.083333333,5.173333333,9.833333333,7.073333333,7.503333333,9.493333333
8/1/1989,-5.188333333,-4.828333333,1.941666667,1.471666667,-1.728333333,2.121666667,4.581666667,-0.288333333,6.631666667,2.661666667,2.701666667,7.331666667,2.831666667,-0.968333333,7.341666667,2.461666667,6.431666667,7.791666667,2.681666667,-1.458333333,0.361666667,1.901666667,1.641666667,5.321666667,12.36166667,1.061666667,3.041666667,-1.378333333,1.291666667,1.701666667
9/1/1989,-1.415833333,0.844166667,0.184166667,1.554166667,-3.175833333,-4.295833333,4.814166667,1.734166667,-4.055833333,-4.345833333,-1.935833333,-3.185833333,-3.025833333,-2.115833333,-6.315833333,-1.475833333,3.084166667,0.034166667,0.774166667,-0.165833333,3.164166667,0.964166667,-4.565833333,-4.505833333,-4.935833333,-2.775833333,-3.405833333,-0.015833333,1.464166667,3.594166667
10/1/1989,-3.826666667,1.053333333,1.333333333,-2.836666667,-8.036666667,-2.046666667,-5.966666667,-0.246666667,-6.486666667,-7.056666667,-8.716666667,-9.796666667,-6.336666667,-3.366666667,-7.196666667,-5.416666667,-0.576666667,-5.876666667,-0.146666667,0.373333333,-2.676666667,-5.306666667,-5.696666667,-3.366666667,-10.49666667,-5.436666667,-5.026666667,-3.446666667,-4.616666667,-4.036666667
11/1/1989,2.969166667,3.139166667,-0.920833333,1.019166667,-1.430833333,0.429166667,-2.750833333,3.889166667,1.869166667,0.679166667,2.869166667,1.739166667,4.639166667,8.779166667,-2.520833333,-0.960833333,10.71916667,5.719166667,3.269166667,2.589166667,1.349166667,-2.440833333,-2.950833333,2.509166667,-0.260833333,-0.120833333,0.379166667,1.899166667,-1.100833333,-3.840833333
12/1/1989,2.814166667,0.944166667,-1.115833333,-7.525833333,-0.155833333,1.784166667,-2.955833333,0.414166667,3.574166667,0.014166667,-0.495833333,0.004166667,1.784166667,3.144166667,-3.015833333,-0.705833333,0.944166667,2.744166667,5.234166667,4.154166667,5.094166667,1.294166667,-2.135833333,2.994166667,2.484166667,2.144166667,-0.065833333,-0.995833333,-3.105833333,4.894166667
1/1/1990,-10.83666667,-9.666666667,-9.286666667,-11.44666667,-10.05666667,-8.356666667,-9.786666667,-8.006666667,-8.226666667,-10.74666667,-5.826666667,-9.416666667,-3.926666667,-4.356666667,-4.006666667,-4.736666667,4.063333333,-3.666666667,-4.776666667,-5.986666667,-14.03666667,-6.466666667,-1.486666667,-8.116666667,-8.246666667,-8.306666667,-6.266666667,-12.04666667,-10.41666667,-8.706666667
2/1/1990,-0.995,-0.135,-3.205,1.025,-0.645,-0.475,2.025,-2.705,1.995,1.395,3.265,2.595,4.885,0.825,5.465,3.785,-1.025,6.565,2.365,-0.425,-0.985,3.435,3.025,1.015,5.285,1.495,1.575,-1.635,1.685,0.525
3/1/1990,4.611666667,5.551666667,6.151666667,1.011666667,-1.298333333,3.521666667,7.531666667,3.201666667,0.781666667,1.461666667,2.851666667,5.621666667,3.201666667,3.291666667,2.931666667,7.641666667,-6.498333333,4.911666667,-1.168333333,-1.408333333,3.521666667,4.571666667,3.341666667,1.601666667,2.601666667,2.331666667,5.381666667,0.001666667,-2.208333333,3.951666667
4/1/1990,-0.8475,1.6725,4.1225,-0.2575,-7.1975,-2.5375,-1.5875,-0.3575,-4.0975,-3.2775,-3.9275,-7.6975,-3.6075,-1.0775,-5.1175,-6.1975,-9.4675,-9.7275,-4.2075,-6.1575,-4.1075,-3.8475,-2.1275,-3.2575,-4.8475,-2.8275,-2.3675,-4.5875,-4.8775,1.0425
5/1/1990,8.195,15.265,0.475,12.485,8.905,9.135,7.555,12.115,6.695,3.275,8.405,6.665,5.535,9.335,7.385,10.015,7.095,12.515,5.275,4.775,8.745,10.885,11.245,5.155,4.225,8.485,11.345,13.105,8.645,9.975
6/1/1990,1.605833333,0.365833333,8.475833333,-4.354166667,-1.724166667,1.275833333,-2.554166667,3.795833333,-2.864166667,-5.464166667,-3.084166667,-2.094166667,-2.944166667,-0.454166667,-3.554166667,-0.274166667,-6.444166667,-7.304166667,-2.704166667,0.105833333,-5.354166667,2.385833333,-2.584166667,-0.844166667,-1.834166667,-0.074166667,0.965833333,1.365833333,-2.474166667,0.755833333
7/1/1990,-0.065,-0.615,5.005,-8.505,-6.125,-2.445,-4.345,1.955,0.255,-1.955,1.715,5.055,-2.615,0.955,-3.325,-3.545,9.935,-0.105,7.655,0.245,-5.225,-8.765,-7.005,1.185,-2.975,-4.565,-4.295,-7.615,-5.185,-3.235
8/1/1990,-7.740833333,-5.530833333,-3.710833333,-15.91083333,-10.04083333,-9.600833333,-17.75083333,-7.440833333,-13.52083333,-14.80083333,-13.75083333,-10.86083333,-14.19083333,-14.14083333,-15.26083333,-13.96083333,-7.290833333,-11.49083333,-1.770833333,-7.250833333,-11.34083333,-10.98083333,-12.83083333,-11.27083333,-13.65083333,-10.48083333,-13.44083333,-13.84083333,-11.65083333,-11.55083333
9/1/1990,-2.203333333,-7.243333333,0.316666667,-4.643333333,-7.203333333,-8.053333333,-12.83333333,-4.963333333,-7.273333333,-17.75333333,-9.803333333,-6.773333333,-10.38333333,-11.01333333,-11.68333333,-10.71333333,-2.363333333,2.566666667,-2.223333333,-0.133333333,0.676666667,-8.983333333,-6.793333333,-7.933333333,-8.253333333,-5.523333333,-9.993333333,-10.06333333,-12.06333333,-9.093333333
10/1/1990,2.4625,6.9325,5.8325,-1.8975,-4.4375,1.3625,-8.2075,0.8325,-0.0375,-11.6375,-7.3775,-12.0375,-10.0875,-3.5275,-3.2875,1.9725,-17.3175,-10.1175,-4.7675,6.6325,2.2025,-2.9575,-4.7575,-0.0775,-3.0975,-4.2175,-3.6575,-4.2975,-7.6275,-3.5675
11/1/1990,4.781666667,4.641666667,7.311666667,11.51166667,9.851666667,7.041666667,15.69166667,8.861666667,9.451666667,7.811666667,7.581666667,2.351666667,9.581666667,4.891666667,2.351666667,1.541666667,-2.458333333,-5.068333333,1.071666667,1.711666667,2.511666667,10.39166667,9.981666667,6.051666667,5.101666667,5.821666667,11.09166667,7.421666667,13.71166667,1.601666667
12/1/1990,4.118333333,1.788333333,4.798333333,2.278333333,5.488333333,2.888333333,8.098333333,2.188333333,2.928333333,7.708333333,2.638333333,7.398333333,3.798333333,5.178333333,-1.811666667,3.348333333,9.668333333,1.618333333,-2.751666667,0.238333333,1.188333333,4.508333333,3.518333333,5.948333333,4.588333333,4.188333333,2.298333333,5.158333333,4.908333333,5.758333333
1/1/1991,2.731666667,4.131666667,2.161666667,5.141666667,8.341666667,0.291666667,17.69166667,4.011666667,5.131666667,10.53166667,8.961666667,7.671666667,6.901666667,10.98166667,6.831666667,6.761666667,-9.778333333,-4.408333333,-2.528333333,-1.888333333,-0.338333333,13.31166667,13.70166667,4.751666667,11.77166667,2.571666667,11.22166667,0.851666667,6.661666667,9.661666667
2/1/1991,11.395,10.345,7.185,10.465,3.075,5.895,14.035,9.355,5.625,11.605,11.235,6.145,7.555,6.345,9.935,1.255,7.445,12.725,7.875,4.335,2.915,6.425,5.525,5.115,4.955,7.995,7.155,12.815,10.345,4.295
3/1/1991,5.5375,5.1775,0.8775,-2.0525,0.7175,3.6475,3.4775,4.9375,-0.7325,2.7175,-0.6825,0.0375,-2.5025,2.0075,-1.0425,-0.1725,-1.9625,-4.4325,0.8175,1.2175,1.8475,5.5475,-1.0625,1.0075,-2.3225,2.7175,8.8575,9.6275,5.3175,-0.0725
4/1/1991,-1.330833333,-4.480833333,-3.940833333,-3.330833333,1.939166667,-1.910833333,1.119166667,-1.590833333,2.869166667,2.419166667,-1.400833333,-0.570833333,-3.120833333,0.799166667,-3.160833333,-1.460833333,-0.100833333,5.649166667,2.039166667,-0.500833333,0.649166667,-1.780833333,-3.510833333,0.769166667,3.169166667,1.029166667,2.159166667,-2.870833333,1.259166667,-0.640833333
5/1/1991,2.415,3.405,3.485,3.495,3.945,3.595,0.565,4.155,9.575,4.005,6.365,3.745,8.425,9.575,15.485,5.705,1.765,-7.805,-1.815,-0.295,-1.905,4.105,3.055,7.915,7.375,6.135,7.675,4.385,4.185,3.975
6/1/1991,-4.674166667,-6.204166667,-6.834166667,-4.794166667,-7.774166667,-8.034166667,-3.734166667,-4.624166667,-3.774166667,1.135833333,-7.304166667,-5.264166667,-7.304166667,-4.984166667,-3.194166667,-4.044166667,7.415833333,3.095833333,-4.204166667,-2.834166667,-2.364166667,-6.424166667,-9.574166667,-2.664166667,-5.444166667,-3.024166667,-4.894166667,-6.394166667,-5.754166667,-6.164166667
7/1/1991,4.845,8.635,6.965,3.835,1.585,4.485,4.505,7.975,4.455,9.835,3.765,4.045,1.265,-0.285,-1.795,5.305,-0.805,-1.725,4.595,3.525,2.735,3.835,3.615,-0.675,5.295,5.385,5.215,0.785,5.215,1.665
8/1/1991,5.795833333,5.515833333,6.725833333,-0.664166667,1.475833333,4.035833333,8.825833333,2.415833333,0.295833333,0.005833333,2.065833333,0.445833333,0.095833333,1.695833333,-3.864166667,2.285833333,-6.624166667,3.265833333,1.285833333,3.085833333,0.395833333,5.075833333,0.835833333,0.705833333,0.965833333,-1.974166667,4.505833333,0.365833333,3.935833333,2.035833333
9/1/1991,-3.915,-5.045,-2.685,-0.735,-4.505,0.535,2.615,-0.835,-3.575,3.715,-5.085,-3.755,-4.015,-6.275,-2.735,-0.485,5.335,-0.815,-1.135,3.295,0.105,1.205,-2.525,-2.065,-0.545,-2.555,-4.695,1.975,-0.645,-3.625
10/1/1991,-1.535833333,1.674166667,-7.005833333,2.374166667,-0.125833333,0.934166667,-4.585833333,6.224166667,1.374166667,-1.635833333,-2.645833333,-1.385833333,-0.455833333,-0.515833333,-2.765833333,2.804166667,0.814166667,4.424166667,1.604166667,0.814166667,1.694166667,5.634166667,-0.185833333,3.944166667,6.734166667,2.224166667,-3.545833333,1.894166667,1.704166667,0.664166667
11/1/1991,-0.61,2.65,-3.64,-7.35,-5.08,-2.48,-3.29,-2.93,-6.26,-5.23,-4.93,-8.05,-9.68,-5.88,-9.08,-6.26,-0.05,-11.33,-8.03,1.51,-5.3,-3.17,-5.4,-6.74,-9.02,-4.16,-0.9,-4.53,-5.5,-3.06
12/1/1991,14.83083333,15.07083333,14.01083333,7.660833333,11.87083333,11.82083333,15.64083333,16.13083333,9.940833333,12.99083333,16.14083333,6.730833333,9.020833333,17.94083333,5.640833333,9.620833333,-1.239166667,0.570833333,1.610833333,4.670833333,9.490833333,13.57083333,6.730833333,8.900833333,13.88083333,11.24083333,12.89083333,12.60083333,12.93083333,12.99083333
1/1/1992,-5.686666667,-3.376666667,-5.226666667,11.34333333,2.223333333,7.303333333,3.073333333,-5.866666667,0.723333333,9.773333333,4.293333333,2.903333333,4.493333333,-1.156666667,10.33333333,3.713333333,9.073333333,-9.686666667,-4.446666667,-4.896666667,-2.936666667,3.363333333,6.873333333,0.943333333,-1.526666667,-2.066666667,-0.596666667,10.20333333,0.533333333,2.353333333
2/1/1992,-1.07,1.18,0.03,10.1,5.32,-1.78,1.81,-2.91,2.48,8.01,0.79,6.69,4.28,2.88,14,-3.51,0.11,6.33,-0.88,-1.55,-1.53,2.58,4.11,2.15,4.76,2.85,2.59,-0.57,2.65,0.07
3/1/1992,-3.286666667,1.013333333,-4.706666667,-1.766666667,-1.336666667,-2.416666667,-4.706666667,-5.796666667,0.453333333,3.543333333,-3.956666667,-1.666666667,-2.426666667,-3.226666667,1.113333333,-1.166666667,-7.866666667,-5.196666667,-3.106666667,-0.866666667,-1.316666667,-4.906666667,-5.326666667,-0.816666667,-2.726666667,-0.886666667,-1.686666667,-1.256666667,-1.156666667,-8.436666667
4/1/1992,-1.6925,1.5875,7.3475,-2.3425,4.5575,0.5775,-5.5625,-2.4625,6.0175,0.8275,-0.3625,3.4075,0.6875,0.3275,10.7875,2.3275,-4.2725,-5.7825,9.2475,2.3675,6.5375,-4.1025,-0.1625,3.4575,2.5375,-1.2425,-4.8825,2.9275,0.5875,-0.3725
5/1/1992,0.5775,3.3175,0.0875,1.7375,-0.2725,0.2075,-2.2725,0.7775,-1.1825,-1.9825,0.2475,0.6075,-0.6125,-0.7125,-2.1425,-2.5025,9.1275,-0.6625,2.9175,2.2375,-2.0025,1.0075,-1.0125,-0.8925,-0.5525,1.1975,-0.5225,0.5875,2.2275,-5.3325
6/1/1992,-0.385,-5.795,-10.155,-3.905,-3.505,-6.765,-4.725,-4.985,-4.965,-7.715,-6.125,1.655,-6.115,1.525,4.135,-5.145,8.775,-10.045,-3.755,0.235,0.935,-5.735,-3.165,-1.855,-4.275,-3.215,-2.115,-2.515,0.945,-4.715
7/1/1992,5.1625,4.2825,4.3625,1.5225,2.6225,6.6025,6.1325,5.4525,3.9425,6.9125,4.7225,-0.4575,2.6725,-1.2075,-1.0075,2.6925,-1.1075,6.1525,5.0825,6.4225,5.1025,3.2225,2.4525,-1.3775,0.5225,3.6725,4.0225,0.2025,3.3925,5.2825
8/1/1992,1.619166667,1.019166667,-0.460833333,-2.510833333,-1.330833333,-3.400833333,-1.290833333,-3.570833333,-5.040833333,-1.750833333,-0.150833333,-9.400833333,-3.660833333,-3.010833333,-11.13083333,-4.790833333,-4.780833333,-1.460833333,2.319166667,-0.750833333,-1.310833333,-2.410833333,-5.540833333,-3.650833333,-6.200833333,-2.530833333,-0.210833333,-3.010833333,-3.480833333,-3.360833333
9/1/1992,2.5175,-2.3525,1.1175,5.4075,-0.7625,3.0675,5.5375,-5.1425,-0.1925,1.7975,2.6475,-0.6725,2.2175,6.2875,-1.8125,-2.4425,-0.2525,12.9275,-0.1525,0.5775,1.5675,3.5075,2.1875,0.4675,3.8475,2.3375,4.0475,5.4575,3.1275,4.7075
10/1/1992,-2.948333333,1.801666667,-4.438333333,4.031666667,0.451666667,2.231666667,0.491666667,3.081666667,0.531666667,-0.138333333,0.411666667,1.321666667,-2.088333333,-0.908333333,0.171666667,3.321666667,-5.018333333,-0.218333333,-3.718333333,-0.658333333,-0.768333333,6.241666667,-0.168333333,1.921666667,5.791666667,2.491666667,4.261666667,2.831666667,2.581666667,1.231666667
11/1/1992,3.449166667,0.439166667,1.709166667,7.489166667,6.819166667,4.239166667,10.28916667,4.609166667,1.919166667,5.529166667,1.979166667,6.729166667,3.429166667,7.759166667,7.939166667,1.029166667,-6.990833333,-10.75083333,-2.870833333,-0.500833333,4.029166667,4.799166667,6.389166667,3.729166667,5.159166667,6.469166667,6.779166667,8.789166667,6.259166667,6.419166667
12/1/1992,-1.168333333,2.631666667,-3.108333333,2.371666667,-0.808333333,-1.248333333,-1.468333333,-1.668333333,0.691666667,4.881666667,-0.558333333,3.711666667,0.691666667,2.951666667,2.931666667,8.431666667,3.901666667,-0.418333333,1.661666667,2.431666667,5.301666667,0.331666667,0.001666667,-0.188333333,1.061666667,2.801666667,-0.088333333,-0.618333333,4.341666667,2.731666667
1/1/1993,-3.34,0.61,-6,6.03,2.66,1.9,-1.57,-7.02,-2.51,2.33,0.59,6.27,3.36,0.41,9.35,-3.87,-4.07,-3.91,2.51,2.2,0.91,2.51,4.91,-0.71,2.67,1.97,-0.45,-0.05,3.41,0.37
2/1/1993,-2.304166667,-2.594166667,-3.444166667,-4.634166667,-0.204166667,2.945833333,-7.304166667,-9.184166667,0.735833333,3.215833333,6.045833333,-0.754166667,3.105833333,-2.554166667,-0.244166667,1.715833333,4.355833333,-2.164166667,5.785833333,5.965833333,5.475833333,-2.434166667,0.475833333,0.185833333,0.205833333,-1.954166667,-2.014166667,-0.384166667,0.745833333,-1.954166667
